"ad_creation_time","ad_creative_body","ad_creative_link_caption","ad_creative_link_description","ad_creative_link_title","ad_delivery_start_time","ad_delivery_stop_time","currency","funding_entity","page_id","page_name","spend_lower","spend_upper","adlib_id","impressions_lower","impressions_upper","potential_reach_lower","potential_reach_upper","ad_snapshot_url"
2021-01-03,"Equal justice for all. <U+0001F5F3><U+FE0F> Vote on Tuesday. Find your polling place at iwillvote.com","iwillvote.com","Find your polling place.","Vote January 5th",2021-01-03,2021-01-03,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",400,499,"400052087896238",15000,19999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=400052087896238&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-03,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"777513733122663",0,999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=777513733122663&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-03,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"733915517252219",0,999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=733915517252219&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-03,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"443315226838199",1000,1999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=443315226838199&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-03,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"2763799020540290",2000,2999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=2763799020540290&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-03,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"783994682462488",1000,1999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=783994682462488&access_token={access_token}"
2021-01-03,"COVID relief now. <U+0001F5F3><U+FE0F> Vote on Tuesday. Find your polling place at iwillvote.com","iwillvote.com","Find your polling place.","Vote January 5th",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"403252674221514",1000,1999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=403252674221514&access_token={access_token}"
2021-01-03,"We have the opportunity to define a future where every American has equal justice under the law. Where we leave future generations a healthy planet. Where every one of us has affordable health care. 

<U+0001F5F3><U+FE0F> Vote on Tuesday. Find your polling place at iwillvote.com","iwillvote.com","Find your polling place.","Vote January 5th",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"1641886522684690",0,999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=1641886522684690&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",10000,14999,"209791197422472",5e+05,599999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=209791197422472&access_token={access_token}"
2021-01-03,"Equal justice for all. <U+0001F5F3><U+FE0F> Vote on Tuesday. Find your polling place at iwillvote.com","iwillvote.com","Find your polling place.","Vote January 5th",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"1109891312786216",0,999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=1109891312786216&access_token={access_token}"
2021-01-03,"Health care is a right. <U+0001F5F3><U+FE0F> Vote on Tuesday. Find your polling place at iwillvote.com","iwillvote.com","Find your polling place.","Vote January 5th",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"120789969874334",0,999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=120789969874334&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",1000,1499,"431592467891296",30000,34999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=431592467891296&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",4000,4499,"772094910058823",175000,199999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=772094910058823&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",700,799,"393973685240519",15000,19999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=393973685240519&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",1500,1999,"1325122421155820",40000,44999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=1325122421155820&access_token={access_token}"
2021-01-03,"Health. Jobs. Justice. <U+0001F5F3><U+FE0F> Vote on Tuesday. Find your polling place at iwillvote.com","iwillvote.com","Find your polling place.","Vote January 5th",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"2852498771684555",1000,1999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=2852498771684555&access_token={access_token}"
2021-01-03,"$2,000 relief payments for the people.",NA,NA,NA,2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",3000,3499,"260334072186274",125000,149999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=260334072186274&access_token={access_token}"
2021-01-03,"Health. Jobs. Justice. <U+0001F5F3><U+FE0F> Vote on Tuesday. Find your polling place at iwillvote.com","iwillvote.com","Find your polling place.","Vote January 5th",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"786142022114566",5000,5999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=786142022114566&access_token={access_token}"
2021-01-03,"We have the opportunity to define a future where every American has equal justice under the law. Where we leave future generations a healthy planet. Where every one of us has affordable health care. 

<U+0001F5F3><U+FE0F> Vote on Tuesday. Find your polling place at iwillvote.com","iwillvote.com","Find your polling place.","Vote January 5th",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"2710731649177494",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=2710731649177494&access_token={access_token}"
2021-01-03,"Equal justice for all. <U+0001F5F3><U+FE0F> Vote on Tuesday. Find your polling place at iwillvote.com","iwillvote.com","Find your polling place.","Vote January 5th",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"149154496978372",1000,1999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=149154496978372&access_token={access_token}"
2021-01-03,"COVID relief now. <U+0001F5F3><U+FE0F> Vote on Tuesday. Find your polling place at iwillvote.com","iwillvote.com","Find your polling place.","Vote January 5th",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"753508095519522",2000,2999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=753508095519522&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",900,999,"398017861476419",60000,69999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=398017861476419&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",1500,1999,"840687550104345",1e+05,124999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=840687550104345&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",2500,2999,"147062103848754",175000,199999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=147062103848754&access_token={access_token}"
2021-01-03,"Health care is a right. <U+0001F5F3><U+FE0F> Vote on Tuesday. Find your polling place at iwillvote.com","iwillvote.com","Find your polling place.","Vote January 5th",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"427658221615379",3000,3999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=427658221615379&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",800,899,"425974875114192",50000,59999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=425974875114192&access_token={access_token}"
2021-01-03,"<U+0001F5F3> Locate your polling place or ballot drop box: iwillvote.com/GA","iwillvote.com",NA,"<U+0001F5F3> Locate your polling place or ballot drop box.",2021-01-03,2021-01-05,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",2000,2499,"842836403225017",125000,149999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=842836403225017&access_token={access_token}"
2021-01-02,"Jon Ossoff still has no answer for his alarming ties to the Chinese Communist Government. 

With just days left in the runoff, Georgians deserve the truth.",NA,NA,"Senator Perdue on Fox & Friends",2021-01-02,2021-01-05,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",7000,7999,"193590939133282",5e+05,599999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=193590939133282&access_token={access_token}"
2021-01-02,"GO VOTE on TUESDAY! Republicans -- we HAVE to vote to save America from a radical socialist agenda. This election will decide the future of our country. Please make a plan to vote. Find your polling place: GeorgiaVotingInfo.com","www.mvp.sos.ga.gov","   ","Georgia My Voter Page",2021-01-02,2021-01-05,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",9000,9999,"241166727370784",350000,399999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=241166727370784&access_token={access_token}"
2021-01-02,"President Trump is coming to DALTON on Monday to remind you to VOTE ON TUESDAY! Come rally with President Trump, David Perdue, and Kelly Loeffler -- and then make a plan to VOTE ON TUESDAY!","events.donaldjtrump.com","Sign up for a FREE ticket TODAY!","The Republican National Committee hosts a Victory Rally featuring President Donald J. Trump, Senator David Perdue, Senator Kelly Loeffler, and other republicans in Dalton, GA",2021-01-02,2021-01-05,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",400,499,"412988416808201",35000,39999,50001,1e+05,"https://www.facebook.com/ads/archive/render_ad/?id=412988416808201&access_token={access_token}"
